521,0.003532,0.001643
522,0.003532,0.001643
523,0.003532,0.001643
524,0.003532,0.001643
525,0.003532,0.001643
526,0.003532,0.001643
527,0.003532,0.001643
528,0.003532,0.001643
529,0.003532,0.001643
530,0.003532,0.001643
531,0.003532,0.001643
532,0.003531,0.001643
533,0.003533,0.001643
534,0.003531,0.001643
535,0.003531,0.001643
536,0.003533,0.001638
537,0.003534,0.001642
538,0.003531,0.001642
539,0.003531,0.001642
540,0.003531,0.001642
541,0.003531,0.001643
542,0.003533,0.001642
543,0.003531,0.001642
544,0.003531,0.001642
545,0.003531,0.001643
546,0.003531,0.001643
547,0.003531,0.001643
548,0.003531,0.001643
549,0.003532,0.001642
550,0.003531,0.001642
551,0.003531,0.001643
552,0.003531,0.001643
553,0.003532,0.001642
554,0.003531,0.001642
555,0.003531,0.001643
556,0.003531,0.001643
557,0.003531,0.001643
558,0.003531,0.001643
559,0.003532,0.001642
560,0.003531,0.001642
561,0.003530,0.001643
562,0.003531,0.001643
563,0.003531,0.001643
564,0.003530,0.001643
565,0.003530,0.001643
566,0.003530,0.001638
567,0.003534,0.001642
568,0.003530,0.001642
569,0.003530,0.001642
570,0.003530,0.001642
571,0.003530,0.001642
572,0.003531,0.001642
573,0.003530,0.001642
574,0.003530,0.001642
575,0.003530,0.001642
576,0.003530,0.001642
577,0.003530,0.001642
578,0.003530,0.001642
579,0.003530,0.001643
580,0.003531,0.001642
581,0.003530,0.001642
582,0.003530,0.001642
583,0.003530,0.001642
584,0.003530,0.001642
585,0.003530,0.001642
586,0.003530,0.001642
587,0.003530,0.001642
588,0.003530,0.001642
589,0.003530,0.001642
590,0.003530,0.001642
591,0.003530,0.001642
592,0.003531,0.001642
593,0.003529,0.001642
594,0.003529,0.001642
595,0.003529,0.001642
596,0.003529,0.001643
597,0.003531,0.001642
598,0.003529,0.001642
599,0.003529,0.001642
600,0.003529,0.001643
601,0.003529,0.001643
602,0.003529,0.001643
603,0.003529,0.001643
604,0.003529,0.001643
605,0.003531,0.001642
606,0.003529,0.001642
607,0.003529,0.001642
608,0.003529,0.001643
609,0.003530,0.001642
610,0.003529,0.001642
611,0.003529,0.001642
612,0.003529,0.001642
613,0.003529,0.001642
614,0.003529,0.001642
615,0.003529,0.001642
616,0.003529,0.001642
617,0.003529,0.001642
618,0.003529,0.001642
619,0.003529,0.001642
620,0.003529,0.001642
621,0.003529,0.001642
622,0.003529,0.001642
623,0.003529,0.001642
624,0.003529,0.001642
625,0.003529,0.001642
626,0.003529,0.001642
627,0.003528,0.001642
628,0.003530,0.001642
629,0.003528,0.001642
630,0.003528,0.001642
631,0.003528,0.001642
632,0.003528,0.001642
633,0.003530,0.001642
634,0.003528,0.001642
635,0.003528,0.001642
636,0.003528,0.001642
637,0.003528,0.001642
638,0.003529,0.001642
639,0.003528,0.001642
640,0.003528,0.001642
641,0.003528,0.001642
642,0.003528,0.001642
643,0.003528,0.001642
644,0.003528,0.001642
645,0.003528,0.001642
646,0.003528,0.001642
647,0.003528,0.001642
648,0.003529,0.001642
649,0.003528,0.001642
650,0.003528,0.001642
651,0.003528,0.001642
652,0.003528,0.001642
653,0.003528,0.001642
654,0.003528,0.001642
655,0.003528,0.001642
656,0.003528,0.001642
657,0.003527,0.001642
658,0.003529,0.001641
659,0.003527,0.001642
660,0.003527,0.001642
661,0.003528,0.001641
662,0.003527,0.001642
663,0.003527,0.001642
664,0.003528,0.001642
665,0.003527,0.001642
666,0.003527,0.001642
667,0.003528,0.001641
668,0.003527,0.001641
669,0.003528,0.001641
670,0.003527,0.001641
671,0.003527,0.001641
672,0.003527,0.001641
673,0.003527,0.001641
674,0.003527,0.001641
675,0.003527,0.001641
676,0.003528,0.001641
677,0.003527,0.001641
678,0.003527,0.001641
679,0.003527,0.001641
680,0.003527,0.001641
681,0.003527,0.001641
682,0.003527,0.001641
683,0.003528,0.001641
684,0.003526,0.001641
685,0.003527,0.001641
686,0.003527,0.001641
687,0.003527,0.001641
688,0.003527,0.001641
689,0.003527,0.001641
690,0.003527,0.001641
691,0.003527,0.001641
692,0.003526,0.001641
693,0.003526,0.001641
694,0.003526,0.001641
695,0.003526,0.001641
696,0.003526,0.001641
697,0.003526,0.001641
698,0.003526,0.001641
699,0.003526,0.001641
700,0.003526,0.001641
701,0.003526,0.001641
702,0.003526,0.001641
703,0.003526,0.001641
704,0.003527,0.001641
705,0.003526,0.001641
706,0.003526,0.001641
707,0.003526,0.001641
708,0.003526,0.001641
709,0.003526,0.001641
710,0.003526,0.001641
711,0.003526,0.001641
712,0.003526,0.001641
713,0.003526,0.001641
714,0.003526,0.001641
715,0.003526,0.001641
716,0.003526,0.001641
717,0.003526,0.001641
718,0.003525,0.001641
719,0.003526,0.001640
720,0.003525,0.001640
721,0.003525,0.001640
722,0.003526,0.001636
723,0.003528,0.001639
724,0.003525,0.001640
725,0.003525,0.001640
726,0.003526,0.001639
727,0.003525,0.001639
728,0.003525,0.001640
729,0.003525,0.001640
730,0.003526,0.001639
731,0.003525,0.001639
732,0.003525,0.001639
733,0.003525,0.001639
734,0.003525,0.001639
735,0.003525,0.001639
736,0.003525,0.001640
737,0.003525,0.001640
738,0.003525,0.001640
739,0.003526,0.001639
740,0.003525,0.001639
741,0.003525,0.001640
742,0.003525,0.001640
743,0.003526,0.001639
744,0.003525,0.001639
745,0.003524,0.001639
746,0.003525,0.001639
747,0.003525,0.001639
748,0.003525,0.001639
749,0.003525,0.001639
750,0.003525,0.001639
751,0.003525,0.001639
752,0.003525,0.001639
753,0.003524,0.001639
754,0.003525,0.001639
755,0.003524,0.001639
756,0.003524,0.001639
757,0.003524,0.001639
758,0.003525,0.001639
759,0.003524,0.001639
760,0.003524,0.001639
761,0.003524,0.001639
762,0.003524,0.001639
763,0.003524,0.001639
764,0.003524,0.001639
765,0.003524,0.001639
766,0.003524,0.001639
767,0.003524,0.001639
768,0.003524,0.001639
769,0.003524,0.001639
770,0.003524,0.001639
771,0.003524,0.001639
772,0.003524,0.001639
773,0.003524,0.001639
774,0.003524,0.001639
775,0.003524,0.001639
776,0.003524,0.001639
777,0.003524,0.001639
778,0.003524,0.001639
779,0.003524,0.001639
780,0.003524,0.001639
781,0.003524,0.001639
782,0.003524,0.001639
783,0.003523,0.001639
784,0.003523,0.001639
785,0.003523,0.001639
786,0.003523,0.001639
787,0.003523,0.001639
788,0.003524,0.001639
789,0.003523,0.001639
790,0.003523,0.001639
791,0.003523,0.001639
792,0.003523,0.001639
793,0.003523,0.001639
794,0.003523,0.001639
795,0.003523,0.001639
796,0.003523,0.001639
797,0.003524,0.001638
798,0.003523,0.001638
799,0.003523,0.001638
800,0.003524,0.001638
801,0.003523,0.001638
802,0.003523,0.001638
803,0.003523,0.001638
804,0.003524,0.001638
805,0.003523,0.001638
806,0.003523,0.001638
807,0.003523,0.001638
808,0.003524,0.001638
809,0.003522,0.001638
810,0.003522,0.001638
811,0.003522,0.001638
812,0.003522,0.001633
813,0.003527,0.001637
814,0.003522,0.001637
815,0.003522,0.001637
816,0.003522,0.001637
817,0.003522,0.001637
818,0.003522,0.001637
819,0.003524,0.001637
820,0.003522,0.001637
821,0.003522,0.001637
822,0.003522,0.001637
823,0.003522,0.001638
824,0.003523,0.001637
825,0.003522,0.001637
826,0.003522,0.001637
827,0.003522,0.001637
828,0.003522,0.001637
829,0.003522,0.001637
830,0.003522,0.001637
831,0.003522,0.001637
832,0.003522,0.001637
833,0.003522,0.001637
834,0.003523,0.001637
835,0.003522,0.001637
836,0.003522,0.001637
837,0.003522,0.001637
838,0.003521,0.001637
839,0.003522,0.001637
840,0.003522,0.001637
841,0.003521,0.001637
842,0.003521,0.001637
843,0.003521,0.001637
844,0.003521,0.001637
845,0.003521,0.001637
846,0.003522,0.001637
847,0.003521,0.001637
848,0.003521,0.001637
849,0.003521,0.001637
850,0.003522,0.001637
851,0.003521,0.001637
852,0.003521,0.001637
853,0.003522,0.001637
854,0.003521,0.001637
855,0.003521,0.001637
856,0.003521,0.001637
857,0.003521,0.001637
858,0.003521,0.001637
859,0.003521,0.001637
860,0.003521,0.001637
861,0.003521,0.001637
862,0.003521,0.001637
863,0.003521,0.001637
864,0.003521,0.001637
865,0.003521,0.001637
866,0.003521,0.001637
867,0.003521,0.001637
868,0.003521,0.001637
869,0.003521,0.001637
870,0.003522,0.001637
871,0.003520,0.001637
872,0.003520,0.001637
873,0.003520,0.001637
874,0.003520,0.001637
875,0.003521,0.001637
876,0.003520,0.001637
877,0.003520,0.001632
878,0.003523,0.001636
879,0.003520,0.001636
880,0.003520,0.001636
881,0.003520,0.001636
882,0.003520,0.001636
883,0.003520,0.001636
884,0.003520,0.001636
885,0.003520,0.001636
886,0.003520,0.001636
887,0.003520,0.001636
888,0.003520,0.001636
889,0.003520,0.001636
890,0.003521,0.001636
891,0.003520,0.001636
892,0.003520,0.001636
893,0.003520,0.001636
894,0.003520,0.001636
895,0.003521,0.001636
896,0.003520,0.001636
897,0.003520,0.001636
898,0.003520,0.001636
899,0.003520,0.001636
900,0.003520,0.001636
901,0.003520,0.001636
902,0.003521,0.001636
903,0.003519,0.001636
904,0.003519,0.001635
905,0.003521,0.001636
906,0.003519,0.001636
907,0.003519,0.001636
908,0.003520,0.001635
909,0.003519,0.001635
910,0.003519,0.001636
911,0.003519,0.001636
912,0.003520,0.001635
913,0.003519,0.001635
914,0.003519,0.001636
915,0.003519,0.001636
916,0.003519,0.001636
917,0.003520,0.001635
918,0.003519,0.001635
919,0.003519,0.001635
920,0.003519,0.001635
921,0.003519,0.001636
922,0.003519,0.001635
923,0.003519,0.001636
924,0.003519,0.001636
925,0.003519,0.001636
926,0.003519,0.001636
927,0.003520,0.001635
928,0.003519,0.001635
929,0.003519,0.001635
930,0.003519,0.001635
931,0.003520,0.001635
932,0.003518,0.001635
933,0.003518,0.001635
934,0.003518,0.001635
935,0.003518,0.001635
936,0.003520,0.001635
937,0.003518,0.001635
938,0.003518,0.001635
939,0.003520,0.001635
940,0.003518,0.001635
941,0.003518,0.001635
942,0.003518,0.001635
943,0.003518,0.001635
944,0.003519,0.001635
945,0.003518,0.001635
946,0.003518,0.001635
947,0.003518,0.001635
948,0.003518,0.001635
949,0.003518,0.001635
950,0.003519,0.001635
951,0.003518,0.001635
952,0.003518,0.001635
953,0.003518,0.001635
954,0.003518,0.001635
955,0.003518,0.001635
956,0.003518,0.001635
957,0.003518,0.001635
958,0.003518,0.001635
959,0.003518,0.001635
960,0.003518,0.001635
961,0.003518,0.001635
962,0.003518,0.001635
963,0.003519,0.001634
964,0.003517,0.001634
965,0.003517,0.001635
966,0.003517,0.001635
967,0.003517,0.001635
968,0.003518,0.001634
969,0.003517,0.001634
970,0.003517,0.001634
971,0.003517,0.001635
972,0.003517,0.001634
973,0.003517,0.001635
974,0.003518,0.001634
975,0.003517,0.001634
976,0.003517,0.001634
977,0.003517,0.001635
978,0.003518,0.001634
979,0.003517,0.001634
980,0.003517,0.001634
981,0.003518,0.001634
982,0.003517,0.001634
983,0.003517,0.001634
984,0.003517,0.001634
985,0.003516,0.001627
986,0.003527,0.001633
987,0.003517,0.001633
988,0.003517,0.001633
989,0.003517,0.001633
990,0.003517,0.001633
991,0.003518,0.001633
992,0.003517,0.001633
993,0.003517,0.001633
994,0.003517,0.001633
995,0.003517,0.001633
996,0.003517,0.001633
997,0.003517,0.001633
998,0.003516,0.001633
999,0.003518,0.001633
1000,0.003516,0.001633
1001,0.003516,0.001633
1002,0.003518,0.001633
1003,0.003516,0.001633
1004,0.003516,0.001633
1005,0.003516,0.001633
1006,0.003517,0.001633
1007,0.003516,0.001633
1008,0.003516,0.001633
1009,0.003516,0.001633
1010,0.003516,0.001633
1011,0.003516,0.001633
1012,0.003516,0.001633
1013,0.003516,0.001633
1014,0.003516,0.001633
1015,0.003516,0.001633
1016,0.003516,0.001633
1017,0.003516,0.001633
1018,0.003516,0.001633
1019,0.003516,0.001633
1020,0.003516,0.001633
1021,0.003517,0.001633
1022,0.003516,0.001633
1023,0.003516,0.001633
1024,0.003515,0.001628
1025,0.003519,0.001632
1026,0.003516,0.001632
1027,0.003516,0.001632
1028,0.003517,0.001632
1029,0.003515,0.001632
1030,0.003515,0.001632
1031,0.003515,0.001632
1032,0.003515,0.001632
1033,0.003516,0.001632
1034,0.003515,0.001632
1035,0.003516,0.001632
1036,0.003515,0.001632
1037,0.003515,0.001632
1038,0.003515,0.001632
1039,0.003515,0.001632
1040,0.003515,0.001632
1041,0.003515,0.001632
1042,0.003515,0.001632
1043,0.003516,0.001632
1044,0.003515,0.001632
1045,0.003515,0.001632
1046,0.003515,0.001632
1047,0.003515,0.001632
1048,0.003516,0.001631
1049,0.003515,0.001632
